Customer_ID,Age,Gender,State,Customer_Segment,Acquisition_Channel,Join_Date,Tenure_Months,Total_Orders,Orders_Last_90_Days,Total_Spend_NGN,Spend_Last_90_Days_NGN,Average_Order_Value_NGN,Days_Since_Last_Purchase,Most_Purchased_Category,Categories_Purchased,Total_Complaints,Primary_Complaint,Complaint_Severity,Complaint_Status,Days_To_Resolution,Number_of_Followups,Escalated,Complaint_Satisfaction,Return_Count,Return_Rate,Main_Return_Reason,Refund_Delay_Days,Refund_Amount_NGN,Exchange_Requested,Exchange_Successful,Average_Delivery_Days,Expected_Delivery_Days,Delivery_Delay_Days,Delivery_Delay_Count,Damaged_Delivery_Count,Missing_Item_Count,Delivery_Satisfaction,Support_Contacts,Average_Response_Time_Hours,Average_Resolution_Time_Hours,First_Contact_Resolution,Customer_Service_Rating,Product_Rating,Service_Rating,Satisfaction_Score,Trust_Score,NPS_Score,Likelihood_To_Return,Average_Discount_Percent,Discount_Usage_Rate,Price_Increase_Experienced,Competitor_Purchase_Flag,Competitor_Purchase_Frequency,Current_Status,Retained,Churned,At_Risk,Dormant,Churn_Reason,Churn_Date,Churn_Risk_Score
CUST10289,53,Male,Kano,Loyal,TikTok,2024-07-02,26,9,4,483173.99,186767.6,49633.11,76,Electronics,1,1,Wrong Product,Medium,Resolved,3,1,No,4.3,2,0.222,Late Delivery,6,71850.26,No,No,6.0,4.7,1.3,1,0,0,3.1,1,3.9,12.2,No,3.6,4.7,3.6,3.9,3.8,7,6.8,8.82,0.559,Yes,No,0,Churned,No,Yes,No,No,Payment Problems,1787616000000000000,46.4
CUST10290,55,Female,Imo,High Value,Instagram,2023-06-03,39,11,3,586772.63,187777.74,60019.46,44,Shoes,2,2,Issue Not Resolved,Medium,Resolved,2,0,No,5.0,1,0.091,Defective,4,43045.62,No,No,2.8,3.8,0.0,1,0,0,4.2,2,11.1,13.7,Yes,4.6,4.2,4.6,4.6,4.6,42,10.0,3.96,0.144,No,Yes,1,Retained,Yes,No,No,No,Not Churned,,8.7
CUST10291,57,Female,Anambra,High Value,Facebook,2024-07-24,25,6,2,302227.97,98072.12,51145.25,39,Beauty,2,2,Return Difficulty,Medium,Resolved,4,2,No,3.1,1,0.167,Changed Mind,1,34853.21,No,No,4.6,3.4,1.2,0,0,1,2.8,3,2.3,9.0,No,4.2,4.3,4.2,2.7,2.3,-35,5.4,9.73,0.595,No,No,0,Churned,No,Yes,No,No,Payment Problems,1782518400000000000,20.2
CUST10292,37,Female,Abia,Regular,Website,2023-08-28,36,15,2,427563.1,59691.6,29474.47,1,Shoes,2,0,No Complaint,None,No Complaint,0,0,No,,1,0.067,Defective,9,15733.59,No,No,6.4,5.4,1.0,2,0,0,3.5,1,3.5,9.6,Yes,4.2,3.8,4.2,4.0,3.8,18,8.8,6.83,0.012,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,23.1
CUST10293,52,Female,Lagos,Loyal,Website,2024-01-09,32,9,3,368676.34,117554.57,35849.12,52,Trousers,2,1,Product Not as Described,Low,Resolved,3,2,No,4.4,0,0.0,No Return,0,0.0,No,No,6.4,4.8,1.6,1,0,0,4.0,2,29.3,36.1,No,4.1,3.5,4.1,4.0,3.3,49,7.1,3.66,0.579,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,20.9
CUST10294,65,Female,Ogun,New Customer,Referral,2025-03-15,17,10,2,726187.67,133889.44,66670.36,83,Dresses,5,4,Late Delivery,Low,Resolved,6,2,No,4.5,0,0.0,No Return,0,0.0,No,No,5.0,5.0,0.0,0,0,0,4.7,4,11.4,18.8,No,3.8,4.1,3.8,4.1,3.8,14,7.1,3.46,0.558,No,No,0,Dormant,Yes,No,No,Yes,Not Churned,,15.1
CUST10295,42,Male,Plateau,High Value,Referral,2025-03-09,18,9,2,486645.25,94331.84,50480.08,46,Tops,1,1,Exchange Difficulty,Medium,Resolved,7,1,No,4.0,1,0.111,Changed Mind,1,46709.04,Yes,No,1.0,3.4,0.0,1,0,1,4.1,1,1.8,8.3,No,3.8,4.7,3.8,4.4,4.5,27,8.5,8.59,0.293,No,No,0,Retained,Yes,No,No,No,Not Churned,,5.7
CUST10296,52,Female,Kano,High Value,Instagram,2024-09-02,24,9,4,290739.74,122756.75,32324.35,83,Beauty,4,1,Repeated Issue,Medium,Resolved,1,2,No,4.8,0,0.0,No Return,0,0.0,No,No,1.0,3.5,0.0,0,0,1,4.0,1,10.0,13.1,No,3.4,4.1,3.4,3.7,4.0,49,7.1,1.54,0.311,No,No,0,Dormant,Yes,No,No,Yes,Not Churned,,10.3
CUST10297,42,Female,Cross River,New Customer,Website,2024-11-18,21,8,5,163390.5,93317.15,18226.41,53,Tops,1,3,Late Delivery,Medium,Escalated,1,2,Yes,4.4,0,0.0,No Return,0,0.0,No,No,3.4,3.0,0.4,0,0,0,4.5,3,11.0,14.6,No,3.8,4.6,3.8,3.9,3.4,-2,8.0,8.62,0.354,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,13.3
CUST10298,46,Female,Rivers,Regular,Website,2025-02-12,18,13,2,888379.03,158157.62,77256.82,99,Dresses,3,0,No Complaint,None,No Complaint,0,0,No,,1,0.077,Poor Quality,6,64213.69,No,No,3.2,3.8,0.0,0,0,0,4.0,1,8.8,13.4,Yes,4.8,3.4,4.8,4.1,3.3,-1,8.4,8.33,0.248,Yes,No,0,Churned,No,Yes,No,No,Poor Product Quality,1770768000000000000,26.7
CUST10299,35,Male,Oyo,New Customer,Facebook,2023-05-23,39,8,2,255066.34,63790.1,33857.94,166,Shoes,4,3,Issue Not Resolved,Medium,Resolved,6,2,No,4.7,0,0.0,No Return,0,0.0,No,No,6.5,5.5,1.0,0,0,1,3.1,3,11.3,15.4,No,2.9,3.8,2.9,3.5,3.5,6,6.8,1.16,0.512,Yes,Yes,4,Churned,No,Yes,No,No,Poor Product Quality,1779235200000000000,69.0
CUST10300,63,Female,Anambra,Regular,TikTok,2023-09-29,35,12,3,315394.35,76150.28,24617.41,254,Beauty,1,4,Poor Product Quality,High,Resolved,5,0,No,5.0,0,0.0,No Return,0,0.0,No,No,4.5,4.3,0.2,1,0,0,4.2,4,5.1,12.7,No,3.9,4.9,3.9,4.9,4.5,53,6.3,5.31,0.288,No,Yes,2,Churned,No,Yes,No,No,Inactive,1788134400000000000,60.1
CUST10301,35,Female,Kano,Loyal,Facebook,2024-03-01,30,13,2,545108.56,81420.93,41219.78,27,Trousers,1,3,Poor Product Quality,High,Resolved,13,1,No,4.2,1,0.077,Late Delivery,2,32138.11,No,No,4.6,4.7,0.0,0,0,0,4.1,3,1.3,13.0,No,3.4,4.6,3.4,4.2,4.4,26,9.1,1.52,0.135,Yes,Yes,4,Retained,Yes,No,No,No,Not Churned,,4.5
CUST10302,19,Male,Imo,Regular,Instagram,2023-02-15,43,11,2,131169.56,25501.87,11643.57,57,Dresses,1,1,App Crash,Medium,Closed,2,2,No,5.0,0,0.0,No Return,0,0.0,No,No,6.0,4.7,1.3,2,0,0,3.3,1,2.4,6.4,No,3.6,3.6,3.6,3.2,2.8,41,5.8,12.32,0.333,No,No,0,Retained,Yes,No,No,No,Not Churned,,28.9
CUST10303,52,Male,Enugu,New Customer,Facebook,2023-04-05,41,10,3,443123.28,144270.72,44651.09,31,Dresses,1,3,Repeated Issue,Medium,Escalated,4,2,Yes,3.7,1,0.1,Wrong Size,1,31876.29,Yes,Yes,3.5,3.1,0.4,1,1,0,4.6,3,12.1,14.4,No,4.5,4.2,4.5,4.1,3.1,24,7.6,4.2,0.659,No,No,0,Retained,Yes,No,No,No,Not Churned,,17.3
CUST10304,33,Female,Rivers,Regular,Instagram,2023-03-05,42,13,4,515375.9,181039.88,42861.31,23,Accessories,1,2,Coupon Expired,High,Resolved,6,0,No,4.9,0,0.0,No Return,0,0.0,No,No,2.8,2.7,0.1,0,0,0,4.4,2,2.5,11.7,No,2.6,3.8,2.6,3.6,3.8,-4,7.1,0.63,0.443,Yes,Yes,5,Retained,Yes,No,No,No,Not Churned,,5.4
CUST10305,58,Male,Abuja,High Value,Google,2024-02-17,30,10,1,350246.15,32514.02,37869.37,73,Trousers,1,3,Wrong Product,Low,Resolved,6,2,No,4.2,0,0.0,No Return,0,0.0,No,No,1.7,2.9,0.0,0,0,0,3.6,3,2.0,6.0,No,3.1,4.4,3.1,3.3,3.0,1,6.2,13.13,0.601,No,No,0,Retained,Yes,No,No,No,Not Churned,,9.1
CUST10306,53,Female,Anambra,Loyal,Google,2025-10-29,10,14,4,674779.48,189900.49,50232.45,23,Tops,5,3,Delivery Fee,High,Closed,7,2,No,5.0,0,0.0,No Return,0,0.0,No,No,3.8,4.7,0.0,0,0,1,4.2,3,2.9,11.0,No,3.2,4.8,3.2,4.7,4.8,10,7.4,3.09,0.165,No,No,0,Retained,Yes,No,No,No,Not Churned,,7.2
CUST10307,50,Female,Ogun,Regular,Referral,2024-04-03,29,12,3,442362.88,109148.97,36627.56,65,Electronics,5,1,Discount Not Applied,Medium,Pending,6,1,No,4.2,1,0.083,Poor Quality,9,13571.04,Yes,Yes,4.5,3.9,0.6,0,0,0,3.9,1,1.6,9.5,No,5.0,4.8,5.0,5.0,4.3,49,9.4,6.48,0.459,No,No,0,Churned,No,Yes,No,No,Competitor,1768953600000000000,47.6
CUST10308,21,Female,Rivers,New Customer,Google,2024-04-14,29,10,7,470269.07,292728.8,42654.25,75,Beauty,4,2,Unexpected Charge,Low,Escalated,4,2,Yes,5.0,1,0.1,Wrong Size,3,36188.45,No,No,6.1,5.2,0.9,0,0,3,3.9,2,6.2,14.5,No,5.0,3.8,5.0,4.5,3.9,38,8.3,2.92,0.414,No,No,0,Retained,Yes,No,No,No,Not Churned,,51.5
CUST10309,50,Female,Imo,High Value,Facebook,2025-03-20,17,5,0,222063.66,0.0,44384.12,34,Tops,2,1,Long Waiting Time,Medium,Closed,2,1,No,2.9,2,0.4,Not as Expected,3,42838.03,No,No,6.3,3.6,2.7,1,0,1,4.0,3,12.2,22.7,Yes,3.6,3.2,3.6,4.1,4.5,43,10.0,4.03,0.474,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,7.9
CUST10310,31,Male,Enugu,Loyal,Instagram,2024-05-20,27,9,5,533356.43,284394.04,52798.98,59,Tops,1,2,Poor Customer Service,Medium,Closed,3,0,No,4.7,0,0.0,No Return,0,0.0,No,No,4.1,2.8,1.3,1,0,0,2.9,3,4.1,7.1,No,3.8,3.9,3.8,3.6,4.0,5,7.1,11.59,0.204,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,27.4
CUST10311,38,Female,Kano,Regular,Referral,2026-01-01,8,11,3,274447.17,85860.51,27341.0,43,Dresses,2,0,No Complaint,None,No Complaint,0,0,No,,0,0.0,No Return,0,0.0,No,No,4.8,5.4,0.0,0,0,0,4.3,0,3.4,15.1,Yes,4.2,4.0,4.2,4.2,3.9,9,9.2,6.36,0.208,No,No,0,Retained,Yes,No,No,No,Not Churned,,6.1
CUST10312,65,Female,Kaduna,New Customer,Google,2023-03-25,41,7,0,263763.84,0.0,39523.17,40,Electronics,5,1,Rude Staff,Low,Resolved,1,3,No,4.7,0,0.0,No Return,0,0.0,No,No,5.3,3.7,1.6,1,0,0,3.3,1,7.6,10.2,No,3.6,5.0,3.6,3.8,3.4,27,6.9,2.5,0.335,No,Yes,4,Retained,Yes,No,No,No,Not Churned,,16.1
CUST10313,37,Male,Lagos,New Customer,Facebook,2023-02-28,42,12,1,276751.6,24918.89,25652.47,36,Tops,3,1,Late Delivery,Low,Resolved,3,2,No,4.5,0,0.0,No Return,0,0.0,No,No,7.3,5.0,2.3,1,1,0,2.0,1,10.0,11.3,No,4.4,3.7,4.4,3.5,3.6,12,7.6,6.95,0.303,No,No,0,Retained,Yes,No,No,No,Not Churned,,14.7
CUST10314,25,Male,Imo,New Customer,Website,2025-11-10,9,10,2,378403.27,70526.94,37181.95,60,Shoes,1,3,Repeated Issue,High,Resolved,3,0,No,5.0,1,0.1,Changed Mind,4,13791.36,No,No,3.9,2.6,1.3,0,0,0,4.7,3,7.1,9.2,No,4.4,4.3,4.4,4.2,2.8,44,9.6,3.65,0.6,No,No,0,Retained,Yes,No,No,No,Not Churned,,7.6
CUST10315,24,Female,Ogun,Regular,TikTok,2025-07-06,14,9,0,258138.04,0.0,31717.05,67,Accessories,4,1,Wrong Product,High,Closed,4,1,No,5.0,1,0.111,Product Description Inaccurate,2,20810.03,No,No,2.6,3.6,0.0,0,0,0,4.3,2,9.6,10.3,No,4.3,4.6,4.3,4.3,4.5,4,7.3,4.58,0.211,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,11.5
CUST10316,20,Male,Cross River,High Value,Website,2023-06-06,39,7,3,159124.14,66884.65,20762.97,63,Accessories,2,3,Late Delivery,Medium,Resolved,3,1,No,4.7,0,0.0,No Return,0,0.0,No,No,7.3,4.3,3.0,0,0,0,3.5,4,2.7,9.8,No,3.2,4.2,3.2,3.7,3.4,-17,7.5,4.21,0.226,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,8.0
CUST10317,34,Female,Kaduna,Regular,Google,2024-07-29,25,6,3,224175.48,115985.01,41945.73,63,Accessories,4,3,Repeated Issue,Medium,Resolved,6,1,No,4.9,1,0.167,Wrong Size,1,22697.94,No,No,7.6,4.1,3.5,1,0,0,2.7,3,4.2,14.4,No,3.3,3.9,3.3,3.4,3.6,-10,4.3,5.6,0.415,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,27.0
CUST10318,50,Male,Ogun,Loyal,Instagram,2025-04-16,16,8,5,109968.35,66267.66,13632.13,161,Shoes,1,3,Late Delivery,Low,Resolved,1,2,No,4.2,0,0.0,No Return,0,0.0,No,No,1.9,4.7,0.0,0,0,1,4.1,3,12.3,16.8,No,3.7,4.9,3.7,4.4,4.4,19,10.0,6.75,0.341,Yes,No,0,At Risk,Yes,No,Yes,No,Not Churned,,31.3
CUST10319,65,Male,Oyo,Regular,TikTok,2024-11-10,22,7,2,131501.84,39062.39,18907.63,98,Dresses,2,2,Order Cancellation,High,Escalated,5,4,Yes,3.9,0,0.0,No Return,0,0.0,No,No,5.3,5.1,0.2,0,0,0,4.3,2,0.5,5.0,No,4.5,4.1,4.5,4.3,4.2,41,9.7,4.05,0.158,Yes,Yes,3,Dormant,Yes,No,No,Yes,Not Churned,,22.2
CUST10320,29,Male,Ogun,Loyal,Facebook,2023-07-22,37,10,2,421027.38,77708.12,45048.8,20,Accessories,2,1,Late Delivery,High,Resolved,5,3,No,4.1,1,0.1,Poor Quality,2,40598.3,No,No,4.1,4.8,0.0,0,0,0,4.0,1,8.6,15.5,No,3.7,3.7,3.7,3.8,4.2,-4,6.5,9.01,0.117,No,No,0,Retained,Yes,No,No,No,Not Churned,,9.0
CUST10321,39,Female,Rivers,Loyal,Google,2026-02-03,7,7,1,168977.58,25355.82,23245.84,80,Electronics,1,1,Issue Not Resolved,High,Resolved,5,1,No,4.8,1,0.143,Changed Mind,9,14891.5,Yes,No,5.9,3.4,2.5,1,0,0,3.5,1,2.4,5.0,No,3.9,3.8,3.9,3.6,2.6,24,5.9,3.05,0.322,Yes,Yes,3,Dormant,Yes,No,No,Yes,Not Churned,,33.1
CUST10322,39,Female,Oyo,New Customer,Instagram,2026-02-19,6,6,1,243790.41,43345.8,41282.07,58,Tops,3,6,Price Increase,Low,Resolved,1,3,No,2.9,2,0.333,Wrong Size,8,51356.45,No,No,6.1,5.4,0.7,0,0,0,5.0,6,9.5,10.9,No,2.5,4.3,2.5,3.6,3.4,-15,7.6,5.47,0.25,No,No,0,Churned,No,Yes,No,No,Lack of Product Availability,1775606400000000000,43.9
CUST10323,63,Female,Lagos,Regular,Website,2023-11-14,34,9,4,809359.49,379846.79,96340.17,144,Electronics,1,1,Coupon Expired,Critical,Resolved,4,2,No,4.7,1,0.111,Product Description Inaccurate,5,66004.32,Yes,Yes,4.9,5.3,0.0,0,0,2,3.4,1,9.6,13.5,No,4.7,4.0,4.7,4.6,4.7,40,7.2,3.42,0.335,No,Yes,1,Churned,No,Yes,No,No,Poor Product Quality,1780185600000000000,61.5
CUST10324,47,Female,Rivers,Loyal,Instagram,2024-02-10,31,8,4,103679.37,49090.24,11747.87,40,Accessories,4,1,Damaged Product,Medium,Resolved,3,1,No,4.2,1,0.125,Duplicate Order,5,5272.46,Yes,Yes,3.9,4.4,0.0,0,0,0,4.2,1,7.4,8.2,No,3.6,4.4,3.6,4.1,4.4,63,7.7,0.68,0.21,No,No,0,Retained,Yes,No,No,No,Not Churned,,7.5
CUST10325,55,Female,Abia,New Customer,Website,2025-09-12,11,9,0,350461.92,0.0,36792.01,6,Shoes,5,0,No Complaint,None,No Complaint,0,0,No,,1,0.111,Wrong Item,7,30603.92,No,No,3.0,4.0,0.0,0,0,0,5.0,1,12.9,17.8,Yes,3.2,4.0,3.2,4.2,3.3,59,7.2,1.73,0.19,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,7.5
CUST10326,55,Male,Delta,Regular,Website,2025-08-06,13,13,2,892035.8,151247.25,77685.49,69,Bags,5,3,Long Waiting Time,High,Pending,2,3,No,5.0,0,0.0,No Return,0,0.0,No,No,8.5,4.0,4.5,5,0,0,2.7,3,3.4,5.8,No,4.9,4.9,4.9,4.2,4.0,61,7.5,5.75,0.475,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,10.3
CUST10327,62,Female,Enugu,Regular,Google,2025-12-29,8,12,0,439614.74,0.0,36075.27,48,Bags,5,0,No Complaint,None,No Complaint,0,0,No,,1,0.083,Duplicate Order,1,13844.79,No,No,5.0,4.7,0.3,0,0,0,3.1,0,11.8,20.3,Yes,4.8,4.9,4.8,4.0,3.8,15,7.0,11.78,0.137,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,7.0
CUST10328,25,Female,Rivers,High Value,TikTok,2026-03-29,5,12,1,367225.81,34010.61,32102.87,94,Tops,2,5,Poor Customer Service,Low,Resolved,3,1,No,3.2,0,0.0,No Return,0,0.0,No,No,3.8,4.0,0.0,0,0,0,4.2,5,5.5,8.5,No,3.4,4.3,3.4,4.8,4.7,77,9.4,3.65,0.193,No,No,0,At Risk,Yes,No,Yes,No,Not Churned,,57.0
CUST10329,44,Male,Imo,Regular,Referral,2026-03-07,5,6,0,178507.81,0.0,26396.79,126,Dresses,2,1,Product Not as Described,Low,Resolved,2,3,No,4.3,1,0.167,Wrong Item,2,21792.11,No,No,3.2,5.5,0.0,0,1,1,2.6,1,2.9,7.6,No,3.8,3.9,3.8,3.0,3.7,11,6.3,1.42,0.349,Yes,No,0,At Risk,Yes,No,Yes,No,Not Churned,,16.9
CUST10330,44,Female,Cross River,Loyal,Website,2024-05-09,28,9,4,211692.02,77033.09,21861.87,103,Accessories,1,1,Delivery Fee,Medium,Resolved,1,0,No,4.0,1,0.111,Not as Expected,6,12482.35,Yes,Yes,5.6,4.6,1.0,0,0,1,3.5,2,12.0,22.2,Yes,3.9,3.5,3.9,3.7,3.5,24,7.2,3.53,0.432,Yes,No,0,Dormant,Yes,No,No,Yes,Not Churned,,37.8
CUST10331,51,Male,Enugu,Regular,Google,2024-11-09,22,9,0,111550.1,0.0,11859.18,38,Shoes,2,0,No Complaint,None,No Complaint,0,0,No,,2,0.222,Defective,6,17455.56,No,No,1.9,3.2,0.0,0,0,0,4.6,0,7.5,20.9,Yes,4.2,4.2,4.2,4.1,4.1,10,7.5,1.44,0.387,No,No,0,Retained,Yes,No,No,No,Not Churned,,27.4
CUST10332,38,Female,Kaduna,Loyal,Website,2025-04-14,16,11,3,253228.8,70220.05,25464.23,60,Beauty,4,1,Poor Product Quality,Medium,Resolved,5,3,No,4.4,1,0.091,Late Delivery,4,10127.66,No,No,5.7,4.5,1.2,3,0,1,3.3,1,4.7,11.8,No,4.7,4.1,4.7,4.6,4.2,20,8.1,3.15,0.255,No,No,0,Retained,Yes,No,No,No,Not Churned,,16.4
CUST10333,47,Female,Edo,Regular,Google,2023-07-13,38,10,5,372441.78,167375.73,32922.32,36,Beauty,1,2,Issue Not Resolved,Low,Closed,2,3,No,4.4,1,0.1,Defective,2,26588.3,No,No,3.5,4.0,0.0,0,0,0,4.6,2,7.0,13.3,No,3.0,4.3,3.0,3.8,3.8,-2,5.8,4.09,0.512,No,Yes,3,Retained,Yes,No,No,No,Not Churned,,10.9
CUST10334,50,Female,Anambra,Loyal,Email,2023-11-04,34,11,4,347893.36,141428.82,34416.68,79,Shoes,4,1,Order Cancellation,High,Resolved,5,1,No,4.3,1,0.091,Wrong Color,2,18959.14,No,No,5.4,3.0,2.4,1,0,0,3.2,2,6.0,7.6,No,4.4,3.8,4.4,4.0,4.3,16,7.3,1.93,0.182,No,Yes,6,Dormant,Yes,No,No,Yes,Not Churned,,10.2
CUST10335,45,Female,Edo,Regular,Google,2024-05-20,27,11,0,550848.61,0.0,49992.08,90,Tops,5,4,Long Waiting Time,Low,Resolved,9,2,No,4.0,0,0.0,No Return,0,0.0,No,No,3.3,4.1,0.0,0,0,0,4.9,4,1.8,9.0,No,2.8,3.8,2.8,3.3,3.4,7,6.9,2.94,0.12,No,No,0,Churned,No,Yes,No,No,Poor Product Quality,1774483200000000000,41.5
CUST10336,64,Male,Kano,Loyal,Google,2023-10-08,35,14,3,725319.66,135288.59,48697.68,45,Accessories,4,1,Poor Customer Service,Low,Resolved,2,1,No,4.5,2,0.143,Defective,1,75857.27,No,No,5.2,5.1,0.1,0,0,0,4.5,1,7.1,12.5,Yes,4.6,4.3,4.6,4.6,5.0,50,9.3,2.29,0.238,Yes,Yes,4,Retained,Yes,No,No,No,Not Churned,,6.8
CUST10337,50,Female,Anambra,Loyal,Website,2024-11-05,22,12,3,432630.26,109543.43,35569.22,65,Bags,5,1,Rude Staff,High,Escalated,6,3,Yes,5.0,1,0.083,Late Delivery,9,13825.21,No,No,4.3,2.6,1.7,0,0,0,3.5,2,5.3,6.8,No,2.9,4.2,2.9,3.9,3.5,38,9.4,10.91,0.236,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,29.2
CUST10338,22,Female,Ogun,Regular,Website,2025-07-21,13,10,1,418891.94,33479.72,37459.03,2,Bags,2,5,Late Delivery,Medium,Closed,9,0,No,4.9,1,0.1,Wrong Item,3,24037.95,No,No,6.7,5.1,1.6,1,1,0,2.9,5,4.5,9.0,No,2.6,4.4,2.6,3.5,2.7,-17,7.2,7.21,0.069,No,No,0,At Risk,Yes,No,Yes,No,Not Churned,,19.5
CUST10339,65,Female,Cross River,New Customer,Referral,2024-12-15,20,12,5,412803.51,165632.16,31116.22,26,Electronics,1,1,Repeated Issue,Low,Escalated,2,2,Yes,4.1,0,0.0,No Return,0,0.0,No,No,5.5,4.6,0.9,1,0,1,3.3,4,6.9,22.2,No,3.7,5.0,3.7,3.4,2.9,-3,6.6,6.63,0.137,No,No,0,Retained,Yes,No,No,No,Not Churned,,3.3
CUST10340,36,Female,Plateau,New Customer,Instagram,2024-08-30,24,9,2,183692.76,40338.48,22268.64,8,Shoes,3,1,Poor Product Quality,Medium,Resolved,3,2,No,3.4,0,0.0,No Return,0,0.0,No,No,5.7,4.7,1.0,1,0,0,4.1,2,10.5,23.6,No,4.2,4.6,4.2,4.0,4.0,45,7.1,3.78,0.256,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,2.4
CUST10341,21,Male,Anambra,New Customer,Google,2024-04-27,28,6,0,315162.56,0.0,50180.56,62,Trousers,4,0,No Complaint,None,No Complaint,0,0,No,,1,0.167,Wrong Item,4,36801.98,No,No,5.1,5.2,0.0,1,0,0,4.4,1,6.4,11.7,Yes,4.5,5.0,4.5,4.6,4.2,31,8.1,5.7,0.078,No,No,0,Retained,Yes,No,No,No,Not Churned,,8.4
CUST10342,52,Female,Imo,Loyal,Email,2023-04-27,40,8,5,211857.13,135753.17,29618.94,118,Accessories,1,2,Refund Rejected,Medium,Resolved,1,2,No,5.0,1,0.125,Defective,2,26211.61,No,No,4.2,5.3,0.0,0,0,0,4.7,4,8.4,13.3,No,3.7,4.4,3.7,4.6,4.2,40,7.9,7.07,0.204,No,No,0,Dormant,Yes,No,No,Yes,Not Churned,,22.4
CUST10343,34,Male,Imo,Regular,TikTok,2025-08-25,12,7,0,273341.32,0.0,36339.44,82,Bags,3,1,Refund Delayed,Low,Escalated,7,2,Yes,3.6,1,0.143,Not as Expected,3,28564.6,No,No,3.6,3.4,0.2,0,0,0,4.5,1,5.3,7.6,No,3.6,4.8,3.6,4.1,4.7,14,8.3,10.75,0.138,No,Yes,1,Dormant,Yes,No,No,Yes,Not Churned,,38.8
CUST10344,61,Male,Abuja,Regular,Website,2023-07-11,38,13,1,1551701.46,121131.06,110650.61,180,Shoes,1,3,Refund Rejected,Medium,Resolved,5,1,No,3.3,2,0.154,Wrong Size,6,132647.41,Yes,Yes,5.2,5.3,0.0,0,0,0,4.8,3,5.2,10.2,No,4.5,4.1,4.5,4.3,4.3,49,10.0,7.54,0.082,No,No,0,Churned,No,Yes,No,No,Website/App Problems,1771372800000000000,60.0
CUST10345,45,Male,Anambra,Loyal,Instagram,2025-02-26,18,9,3,434135.22,135835.58,49575.15,78,Electronics,3,0,No Complaint,None,No Complaint,0,0,No,,3,0.333,Defective,4,68580.48,Yes,Yes,4.0,3.1,0.9,1,1,0,3.2,1,4.1,6.5,Yes,3.4,3.1,3.4,3.0,3.0,-10,4.3,0.78,0.418,Yes,Yes,4,Dormant,Yes,No,No,Yes,Not Churned,,20.9
CUST10346,47,Male,Lagos,Regular,Google,2024-09-09,24,8,4,253467.02,115387.38,29003.98,186,Dresses,1,2,Poor Customer Service,Medium,Closed,2,0,No,4.9,0,0.0,No Return,0,0.0,No,No,4.0,2.9,1.1,2,0,0,3.9,2,6.7,12.3,Yes,5.0,4.7,5.0,4.2,3.9,45,7.1,3.29,0.393,No,No,0,Churned,No,Yes,No,No,Poor Product Quality,1771027200000000000,52.3
CUST10347,46,Female,Edo,Regular,Referral,2024-05-30,27,11,2,178945.87,31923.11,15401.77,26,Bags,5,4,Failed Payment,Medium,Closed,6,1,No,4.7,0,0.0,No Return,0,0.0,No,No,4.3,4.2,0.1,1,0,0,4.4,4,4.1,11.8,No,4.3,4.2,4.3,4.4,4.4,55,10.0,16.92,0.355,No,No,0,Retained,Yes,No,No,No,Not Churned,,3.9
CUST10348,63,Female,Kaduna,New Customer,Website,2023-11-03,34,9,2,498626.15,93837.5,54525.39,54,Trousers,3,2,Order Cancellation,Low,Resolved,2,2,No,5.0,2,0.222,Not as Expected,4,45584.53,Yes,Yes,6.7,5.3,1.4,1,0,1,3.3,2,6.0,14.0,No,3.4,3.6,3.4,3.2,2.8,-44,4.5,9.01,0.032,No,Yes,1,Churned,No,Yes,No,No,Poor Customer Service,1784160000000000000,30.4
CUST10349,23,Female,Abia,High Value,Instagram,2024-06-15,26,9,5,71012.89,42105.62,7867.32,66,Electronics,1,4,Price Increase,Medium,Resolved,3,2,No,4.4,1,0.111,Duplicate Order,1,2983.91,No,No,3.2,2.7,0.5,1,0,0,3.1,4,2.3,7.2,No,3.6,3.4,3.6,4.0,4.2,48,6.6,0.9,0.334,Yes,No,0,Retained,Yes,No,No,No,Not Churned,,15.2
CUST10350,52,Male,Enugu,Loyal,Website,2023-05-02,40,13,1,309011.65,23214.84,26136.3,27,Tops,3,2,Missing Product,Critical,Resolved,9,2,No,3.6,0,0.0,No Return,0,0.0,No,No,4.9,4.1,0.8,0,1,1,3.6,2,3.7,10.5,No,4.0,4.6,4.0,4.0,4.3,42,10.0,7.0,0.446,No,No,0,Retained,Yes,No,No,No,Not Churned,,3.3
